2	0.0237733	0.002	0.00200001	7.64439e-09
2	0.0237733	0.002	0.00200116	1.16022e-06
3	0.0376781	0.003	0.00300001	7.58759e-09
3	0.0376781	0.003	0.0030013	1.29728e-06
4	0.0597157	0.004	0.00400001	7.5272e-09
4	0.0597157	0.004	0.00400143	1.43296e-06
5	0.0946428	0.005	0.00500001	7.47388e-09
5	0.0946428	0.005	0.00500157	1.56786e-06
6	0.149998	0.006	0.00600001	7.43343e-09
6	0.149998	0.006	0.0060017	1.7023e-06
7	0.237731	0.007	0.00700001	7.40247e-09
7	0.237731	0.007	0.00700184	1.83645e-06
8	0.376778	0.008	0.00800001	7.37192e-09
8	0.376778	0.008	0.00800197	1.97042e-06
9	0.597151	0.009	0.00900001	7.33381e-09
9	0.597151	0.009	0.0090021	2.10428e-06
10	0.946419	0.01	0.01	7.28489e-09
10	0.946419	0.01	0.0100022	2.23809e-06
11	1.49997	0.011	0.011	7.20919e-09
11	1.49997	0.011	0.0110024	2.37186e-06
0	0.00946438	999	2.12177e-05	-999
1	0.015	0.001	0.00100001	8.16657e-09
1	0.015	0.001	0.00100153	1.53067e-06
2	0.0237733	0.002	0.00200001	8.09532e-09
2	0.0237733	0.002	0.00200166	1.66132e-06
3	0.0376781	0.003	0.00300001	8.02102e-09
3	0.0376781	0.003	0.00300179	1.79158e-06
4	0.0597157	0.004	0.00400001	7.95503e-09
4	0.0597157	0.004	0.00400192	1.92293e-06
5	0.0946428	0.005	0.00500001	7.90172e-09
5	0.0946428	0.005	0.00500205	2.05448e-06
6	0.149998	0.006	0.00600001	7.85896e-09
6	0.149998	0.006	0.00600219	2.18602e-06
7	0.237731	0.007	0.00700001	7.81857e-09
7	0.237731	0.007	0.00700232	2.31776e-06
8	0.376778	0.008	0.00800001	7.7716e-09
8	0.376778	0.008	0.00800245	2.44957e-06
9	0.597151	0.009	0.00900001	7.71485e-09
9	0.597151	0.009	0.00900258	2.58146e-06
10	0.946419	0.01	0.01	7.65002e-09
10	0.946419	0.01	0.0100027	2.71341e-06
11	1.49997	0.011	0.011	7.60646e-09
11	1.49997	0.011	0.0110028	2.84542e-06
0	0.00946438	999	2.11776e-05	-999
1	0.015	0.001	0.00100001	7.91851e-09
1	0.015	0.001	0.00100098	9.81774e-07
2	0.0237733	0.002	0.00200001	7.93891e-09
2	0.0237733	0.002	0.00200113	1.12514e-06
3	0.0376781	0.003	0.00300001	7.91951e-09
3	0.0376781	0.003	0.00300126	1.26423e-06
4	0.0597157	0.004	0.00400001	7.87725e-09
4	0.0597157	0.004	0.0040014	1.40074e-06
5	0.0946428	0.005	0.00500001	7.82703e-09
5	0.0946428	0.005	0.00500154	1.53669e-06
6	0.149998	0.006	0.00600001	7.78281e-09
6	0.149998	0.006	0.00600167	1.67251e-06
7	0.237731	0.007	0.00700001	7.74954e-09
7	0.237731	0.007	0.00700181	1.80814e-06
8	0.376778	0.008	0.00800001	7.72063e-09
8	0.376778	0.008	0.00800194	1.94365e-06
9	0.597151	0.009	0.00900001	7.68649e-09
9	0.597151	0.009	0.00900208	2.07907e-06
10	0.946419	0.01	0.01	7.64254e-09
10	0.946419	0.01	0.0100022	2.21444e-06
11	1.49997	0.011	0.011	7.58839e-09
11	1.49997	0.011	0.0110023	2.34978e-06
1	0.015	0.001	0.00100001	7.93608e-09
2	0.0237733	0.002	0.00200001	7.87478e-09
3	0.0376781	0.003	0.00300001	7.80892e-09
4	0.0597157	0.004	0.00400001	7.75014e-09
5	0.0946428	0.005	0.00500001	7.7035e-09
6	0.149998	0.006	0.00600001	7.66645e-09
7	0.237731	0.007	0.00700001	7.63127e-09
8	0.376778	0.008	0.00800001	7.58982e-09
9	0.597151	0.009	0.00900001	7.53893e-09
10	0.946419	0.01	0.01	7.47854e-09
11	1.49997	0.011	0.011	8.59471e-09
0	0.00946438	999	2.1034e-05	-999
1	0.015	0.001	0.00100001	7.8272e-09
2	0.0237733	0.002	0.00200001	7.75848e-09
3	0.0376781	0.003	0.00300001	7.68623e-09
4	0.0597157	0.004	0.00400001	7.61897e-09
5	0.0946428	0.005	0.00500001	7.56351e-09
6	0.149998	0.006	0.00600001	7.52139e-09
7	0.237731	0.007	0.00700001	7.48619e-09
8	0.376778	0.008	0.00800001	7.44741e-09
9	0.597151	0.009	0.00900001	7.39953e-09
10	0.946419	0.01	0.01	7.33866e-09
11	1.49997	0.011	0.011	7.32043e-09
1	0.015	0.001	0.00100001	7.63205e-09
1	0.015	0.001	0.00100093	9.26444e-07
2	0.0237733	0.002	0.00200001	7.60739e-09
2	0.0237733	0.002	0.00200107	1.06722e-06
3	0.0376781	0.003	0.00300001	7.56259e-09
3	0.0376781	0.003	0.0030012	1.20432e-06
4	0.0597157	0.004	0.00400001	7.50769e-09
4	0.0597157	0.004	0.00400134	1.33947e-06
5	0.0946428	0.005	0.00500001	7.45285e-09
5	0.0946428	0.005	0.00500147	1.47352e-06
6	0.149998	0.006	0.00600001	7.40755e-09
6	0.149998	0.006	0.00600161	1.60697e-06
7	0.237731	0.007	0.00700001	7.37381e-09
7	0.237731	0.007	0.00700174	1.74005e-06
8	0.376778	0.008	0.00800001	7.34498e-09
8	0.376778	0.008	0.00800187	1.8729e-06
9	0.597151	0.009	0.00900001	7.31187e-09
9	0.597151	0.009	0.00900201	2.00564e-06
10	0.946419	0.01	0.01	7.26924e-09
10	0.946419	0.01	0.0100021	2.13832e-06
11	1.49997	0.011	0.011	7.34139e-09
11	1.49997	0.011	0.0110023	2.27097e-06
1	0.015	0.001	0.00100001	7.81678e-09
2	0.0237733	0.002	0.00200001	7.74914e-09
3	0.0376781	0.003	0.00300001	7.67882e-09
4	0.0597157	0.004	0.00400001	7.61571e-09
5	0.0946428	0.005	0.00500001	7.56579e-09
6	0.149998	0.006	0.00600001	7.52744e-09
7	0.237731	0.007	0.00700001	7.49322e-09
8	0.376778	0.008	0.00800001	7.45452e-09
9	0.597151	0.009	0.00900001	7.4071e-09
10	0.946419	0.01	0.01	7.35204e-09
11	1.49997	0.011	0.011	7.24928e-09
0	0.00946438	999	2.11235e-05	-999
1	0.015	0.001	0.00100001	7.6528e-09
1	0.015	0.001	0.00100078	7.773e-07
2	0.0237733	0.002	0.00200001	7.65797e-09
2	0.0237733	0.002	0.00200093	9.28428e-07
3	0.0376781	0.003	0.00300001	7.6311e-09
3	0.0376781	0.003	0.00300107	1.0718e-06
4	0.0597157	0.004	0.00400001	7.58715e-09
4	0.0597157	0.004	0.00400121	1.21139e-06
5	0.0946428	0.005	0.00500001	7.53511e-09
5	0.0946428	0.005	0.00500135	1.34898e-06
6	0.149998	0.006	0.00600001	7.48474e-09
6	0.149998	0.006	0.00600149	1.48548e-06
7	0.237731	0.007	0.00700001	7.44527e-09
7	0.237731	0.007	0.00700162	1.62134e-06
8	0.376778	0.008	0.00800001	7.41665e-09
8	0.376778	0.008	0.00800176	1.75682e-06
9	0.597151	0.009	0.00900001	7.39046e-09
9	0.597151	0.009	0.00900189	1.89206e-06
10	0.946419	0.01	0.01	7.35889e-09
10	0.946419	0.01	0.010002	2.02715e-06
11	1.49997	0.011	0.011	7.32295e-09
11	1.49997	0.011	0.0110022	2.16217e-06
1	0.015	0.001	0.00100001	7.39899e-09
2	0.0237733	0.002	0.00200001	7.3905e-09
3	0.0376781	0.003	0.00300001	7.35843e-09
4	0.0597157	0.004	0.00400001	7.31357e-09
5	0.0946428	0.005	0.00500001	7.26396e-09
6	0.149998	0.006	0.00600001	7.21901e-09
7	0.237731	0.007	0.00700001	7.18488e-09
8	0.376778	0.008	0.00800001	7.15873e-09
9	0.597151	0.009	0.00900001	7.13237e-09
10	0.946419	0.01	0.01	7.09955e-09
11	1.49997	0.011	0.011	7.11408e-09
0	0.00946438	999	2.11043e-05	-999
1	0.015	0.001	0.00100001	7.7225e-09
1	0.015	0.001	0.00100091	9.06432e-07
2	0.0237733	0.002	0.00200001	7.69898e-09
2	0.0237733	0.002	0.00200105	1.04725e-06
3	0.0376781	0.003	0.00300001	7.65419e-09
3	0.0376781	0.003	0.00300118	1.18407e-06
4	0.0597157	0.004	0.00400001	7.60085e-09
4	0.0597157	0.004	0.00400132	1.3188e-06
5	0.0946428	0.005	0.00500001	7.55155e-09
5	0.0946428	0.005	0.00500145	1.45242e-06
6	0.149998	0.006	0.00600001	7.5134e-09
6	0.149998	0.006	0.00600159	1.58539e-06
7	0.237731	0.007	0.00700001	7.48393e-09
7	0.237731	0.007	0.00700172	1.71798e-06
8	0.376778	0.008	0.00800001	7.45436e-09
8	0.376778	0.008	0.00800185	1.85036e-06
9	0.597151	0.009	0.00900001	7.4166e-09
9	0.597151	0.009	0.00900198	1.98263e-06
10	0.946419	0.01	0.01	7.3603e-09
10	0.946419	0.01	0.0100021	2.11487e-06
11	1.49997	0.011	0.011	7.01168e-09
11	1.49997	0.011	0.0110022	2.24713e-06
1	0.015	0.001	0.00100001	7.72988e-09
2	0.0237733	0.002	0.00200001	7.69623e-09
3	0.0376781	0.003	0.00300001	7.64566e-09
4	0.0597157	0.004	0.00400001	7.58659e-09
5	0.0946428	0.005	0.00500001	7.52844e-09
6	0.149998	0.006	0.00600001	7.48122e-09
7	0.237731	0.007	0.00700001	7.44782e-09
8	0.376778	0.008	0.00800001	7.42103e-09
9	0.597151	0.009	0.00900001	7.39097e-09
10	0.946419	0.01	0.01	7.35252e-09
11	1.49997	0.011	0.011	7.30399e-09
1	0.015	0.001	0.00100001	8.00645e-09
2	0.0237733	0.002	0.00200001	7.928e-09
3	0.0376781	0.003	0.00300001	7.84947e-09
4	0.0597157	0.004	0.00400001	7.77848e-09
5	0.0946428	0.005	0.00500001	7.71979e-09
6	0.149998	0.006	0.00600001	7.67449e-09
7	0.237731	0.007	0.00700001	7.63667e-09
8	0.376778	0.008	0.00800001	7.59581e-09
9	0.597151	0.009	0.00900001	7.54603e-09
10	0.946419	0.01	0.01	7.4744e-09
11	1.49997	0.011	0.011	7.49484e-09
1	0.015	0.001	0.00100001	7.64321e-09
2	0.0237733	0.002	0.00200001	7.63809e-09
3	0.0376781	0.003	0.00300001	7.6052e-09
4	0.0597157	0.004	0.00400001	7.55692e-09
5	0.0946428	0.005	0.00500001	7.50366e-09
6	0.149998	0.006	0.00600001	7.45671e-09
7	0.237731	0.007	0.00700001	7.42179e-09
8	0.376778	0.008	0.00800001	7.39389e-09
9	0.597151	0.009	0.00900001	7.36331e-09
10	0.946419	0.01	0.01	7.32164e-09
11	1.49997	0.011	0.011	7.20582e-09
0	0.00946438	999	2.10336e-05	-999
1	0.015	0.001	0.00100001	8.16696e-09
2	0.0237733	0.002	0.00200001	8.0982e-09
3	0.0376781	0.003	0.00300001	8.02125e-09
4	0.0597157	0.004	0.00400001	7.94573e-09
5	0.0946428	0.005	0.00500001	7.88022e-09
6	0.149998	0.006	0.00600001	7.82775e-09
7	0.237731	0.007	0.00700001	7.78369e-09
8	0.376778	0.008	0.00800001	7.73802e-09
9	0.597151	0.009	0.00900001	7.68427e-09
10	0.946419	0.01	0.01	7.62284e-09
11	1.49997	0.011	0.011	7.50882e-09
0	0.00946438	999	2.10978e-05	-999
1	0.015	0.001	0.00100001	7.89399e-09
1	0.015	0.001	0.00100123	1.22671e-06
2	0.0237733	0.002	0.00200001	7.82193e-09
2	0.0237733	0.002	0.00200136	1.35835e-06
3	0.0376781	0.003	0.00300001	7.74688e-09
3	0.0376781	0.003	0.00300149	1.48895e-06
4	0.0597157	0.004	0.00400001	7.67391e-09
4	0.0597157	0.004	0.00400162	1.6189e-06
5	0.0946428	0.005	0.00500001	7.61108e-09
5	0.0946428	0.005	0.00500175	1.74845e-06
6	0.149998	0.006	0.00600001	7.56341e-09
6	0.149998	0.006	0.00600188	1.87778e-06
7	0.237731	0.007	0.00700001	7.52725e-09
7	0.237731	0.007	0.00700201	2.00699e-06
8	0.376778	0.008	0.00800001	7.49343e-09
8	0.376778	0.008	0.00800214	2.13615e-06
9	0.597151	0.009	0.00900001	7.45395e-09
9	0.597151	0.009	0.00900227	2.26535e-06
10	0.946419	0.01	0.01	7.4057e-09
10	0.946419	0.01	0.0100024	2.3946e-06
11	1.49997	0.011	0.011	7.75428e-09
11	1.49997	0.011	0.0110025	2.52386e-06
0	0.00946438	999	2.10321e-05	-999
1	0.015	0.001	0.00100001	7.98871e-09
2	0.0237733	0.002	0.00200001	7.90759e-09
3	0.0376781	0.003	0.00300001	7.82735e-09
4	0.0597157	0.004	0.00400001	7.75576e-09
5	0.0946428	0.005	0.00500001	7.69794e-09
6	0.149998	0.006	0.00600001	7.65382e-09
7	0.237731	0.007	0.00700001	7.61639e-09
8	0.376778	0.008	0.00800001	7.57534e-09
9	0.597151	0.009	0.00900001	7.52526e-09
10	0.946419	0.01	0.01	7.45234e-09
11	1.49997	0.011	0.011	7.56264e-09
0	0.00946438	999	2.10858e-05	-999
1	0.015	0.001	0.00100001	7.48501e-09
1	0.015	0.001	0.00100072	7.20309e-07
2	0.0237733	0.002	0.00200001	7.51974e-09
2	0.0237733	0.002	0.00200088	8.77146e-07
3	0.0376781	0.003	0.00300001	7.51264e-09
3	0.0376781	0.003	0.00300102	1.02282e-06
4	0.0597157	0.004	0.00400001	7.48157e-09
4	0.0597157	0.004	0.00400116	1.16366e-06
5	0.0946428	0.005	0.00500001	7.44186e-09
5	0.0946428	0.005	0.0050013	1.30203e-06
6	0.149998	0.006	0.00600001	7.40642e-09
6	0.149998	0.006	0.00600144	1.43909e-06
7	0.237731	0.007	0.00700001	7.37982e-09
7	0.237731	0.007	0.00700158	1.57537e-06
8	0.376778	0.008	0.00800001	7.35697e-09
8	0.376778	0.008	0.00800171	1.71117e-06
9	0.597151	0.009	0.00900001	7.32904e-09
9	0.597151	0.009	0.00900185	1.8467e-06
10	0.946419	0.01	0.01	7.28897e-09
10	0.946419	0.01	0.010002	1.98207e-06
11	1.49997	0.011	0.011	7.16115e-09
11	1.49997	0.011	0.0110021	2.11733e-06
1	0.015	0.001	0.00100001	8.45933e-09
2	0.0237733	0.002	0.00200001	7.71985e-09
3	0.0376781	0.003	0.00300001	7.64142e-09
4	0.0597157	0.004	0.00400001	7.574e-09
5	0.0946428	0.005	0.00500001	7.51174e-09
6	0.149998	0.006	0.00600001	7.46246e-09
7	0.237731	0.007	0.00700001	7.42727e-09
8	0.376778	0.008	0.00800001	7.39821e-09
9	0.597151	0.009	0.00900001	7.36534e-09
10	0.946419	0.01	0.01	7.31903e-09
11	1.49997	0.011	0.011	7.13511e-09
0	0.00946438	999	2.10317e-05	-999
1	0.015	0.001	0.00100001	7.60882e-09
2	0.0237733	0.002	0.00200001	7.60259e-09
3	0.0376781	0.003	0.00300001	7.5698e-09
4	0.0597157	0.004	0.00400001	7.52197e-09
5	0.0946428	0.005	0.00500001	7.46864e-09
6	0.149998	0.006	0.00600001	7.42107e-09
7	0.237731	0.007	0.00700001	7.38584e-09
8	0.376778	0.008	0.00800001	7.3585e-09
9	0.597151	0.009	0.00900001	7.32942e-09
10	0.946419	0.01	0.01	7.29208e-09
11	1.49997	0.011	0.011	7.23284e-09
1	0.015	0.001	0.00100001	7.77158e-09
2	0.0237733	0.002	0.00200001	7.75993e-09
3	0.0376781	0.003	0.00300001	7.72268e-09
4	0.0597157	0.004	0.00400001	7.67118e-09
5	0.0946428	0.005	0.00500001	7.61681e-09
6	0.149998	0.006	0.00600001	7.57135e-09
7	0.237731	0.007	0.00700001	7.53788e-09
8	0.376778	0.008	0.00800001	7.50927e-09
9	0.597151	0.009	0.00900001	7.47629e-09
10	0.946419	0.01	0.01	7.43447e-09
11	1.49997	0.011	0.011	7.38121e-09
1	0.015	0.001	0.00100001	7.65114e-09
1	0.015	0.001	0.00100113	1.1349e-06
2	0.0237733	0.002	0.00200001	7.59934e-09
2	0.0237733	0.002	0.00200127	1.2693e-06
3	0.0376781	0.003	0.00300001	7.53957e-09
3	0.0376781	0.003	0.0030014	1.40216e-06
4	0.0597157	0.004	0.00400001	7.48007e-09
4	0.0597157	0.004	0.00400153	1.53411e-06
5	0.0946428	0.005	0.00500001	7.4276e-09
5	0.0946428	0.005	0.00500167	1.66553e-06
6	0.149998	0.006	0.00600001	7.3853e-09
6	0.149998	0.006	0.0060018	1.79663e-06
7	0.237731	0.007	0.00700001	7.35037e-09
7	0.237731	0.007	0.00700193	1.92754e-06
8	0.376778	0.008	0.00800001	7.31469e-09
8	0.376778	0.008	0.00800206	2.05835e-06
9	0.597151	0.009	0.00900001	7.27218e-09
9	0.597151	0.009	0.00900219	2.18912e-06
10	0.946419	0.01	0.01	7.22145e-09
10	0.946419	0.01	0.0100023	2.3199e-06
11	1.49997	0.011	0.011	7.26559e-09
11	1.49997	0.011	0.0110025	2.4507e-06
1	0.015	0.001	0.00100001	7.72233e-09
2	0.0237733	0.002	0.00200001	7.67022e-09
3	0.0376781	0.003	0.00300001	7.61122e-09
4	0.0597157	0.004	0.00400001	7.55396e-09
5	0.0946428	0.005	0.00500001	7.50404e-09
6	0.149998	0.006	0.00600001	7.46417e-09
7	0.237731	0.007	0.00700001	7.42969e-09
8	0.376778	0.008	0.00800001	7.39166e-09
9	0.597151	0.009	0.00900001	7.34503e-09
10	0.946419	0.01	0.01	7.27068e-09
11	1.49997	0.011	0.011	7.2655e-09
1	0.015	0.001	0.00100001	8.01874e-09
2	0.0237733	0.002	0.00200001	7.96273e-09
3	0.0376781	0.003	0.00300001	7.89533e-09
4	0.0597157	0.004	0.00400001	7.82702e-09
5	0.0946428	0.005	0.00500001	7.7699e-09
6	0.149998	0.006	0.00600001	7.72886e-09
7	0.237731	0.007	0.00700001	7.69735e-09
8	0.376778	0.008	0.00800001	7.6644e-09
9	0.597151	0.009	0.00900001	7.62248e-09
10	0.946419	0.01	0.01	7.56779e-09
11	1.49997	0.011	0.011	7.46722e-09
1	0.015	0.001	0.00100001	7.97098e-09
2	0.0237733	0.002	0.00200001	7.89763e-09
3	0.0376781	0.003	0.00300001	7.82063e-09
4	0.0597157	0.004	0.00400001	7.74819e-09
5	0.0946428	0.005	0.00500001	7.6867e-09
6	0.149998	0.006	0.00600001	7.63836e-09
7	0.237731	0.007	0.00700001	7.59862e-09
8	0.376778	0.008	0.00800001	7.55759e-09
9	0.597151	0.009	0.00900001	7.50864e-09
10	0.946419	0.01	0.01	7.44755e-09
11	1.49997	0.011	0.011	7.48066e-09
0	0.00946438	999	2.10362e-05	-999
1	0.015	0.001	0.00100001	7.97988e-09
2	0.0237733	0.002	0.00200001	7.91981e-09
3	0.0376781	0.003	0.00300001	7.86036e-09
4	0.0597157	0.004	0.00400001	7.80756e-09
5	0.0946428	0.005	0.00500001	7.7628e-09
6	0.149998	0.006	0.00600001	7.72234e-09
7	0.237731	0.007	0.00700001	7.67845e-09
8	0.376778	0.008	0.00800001	7.62657e-09
9	0.597151	0.009	0.00900001	7.56635e-09
10	0.946419	0.01	0.01	7.51931e-09
11	1.49997	0.011	0.011	8.91039e-09
1	0.015	0.001	0.00100001	7.81299e-09
2	0.0237733	0.002	0.00200001	7.73469e-09
3	0.0376781	0.003	0.00300001	7.65585e-09
4	0.0597157	0.004	0.00400001	7.57931e-09
5	0.0946428	0.005	0.00500001	7.51154e-09
6	0.149998	0.006	0.00600001	7.45924e-09
7	0.237731	0.007	0.00700001	7.42131e-09
8	0.376778	0.008	0.00800001	7.38884e-09
9	0.597151	0.009	0.00900001	7.35257e-09
10	0.946419	0.01	0.01	7.30856e-09
11	1.49997	0.011	0.011	7.24833e-09
1	0.015	0.001	0.00100001	7.61791e-09
2	0.0237733	0.002	0.00200001	7.54259e-09
3	0.0376781	0.003	0.00300001	7.4685e-09
4	0.0597157	0.004	0.00400001	7.39672e-09
5	0.0946428	0.005	0.00500001	7.33097e-09
6	0.149998	0.006	0.00600001	7.27846e-09
7	0.237731	0.007	0.00700001	7.24135e-09
8	0.376778	0.008	0.00800001	7.21273e-09
9	0.597151	0.009	0.00900001	7.18272e-09
10	0.946419	0.01	0.01	7.14513e-09
11	1.49997	0.011	0.011	7.0724e-09
1	0.015	0.001	0.00100001	8.2906e-09
1	0.015	0.001	0.00100101	1.00809e-06
2	0.0237733	0.002	0.00200001	8.23044e-09
2	0.0237733	0.002	0.00200115	1.14626e-06
3	0.0376781	0.003	0.00300001	8.15775e-09
3	0.0376781	0.003	0.00300128	1.28182e-06
4	0.0597157	0.004	0.00400001	8.08688e-09
4	0.0597157	0.004	0.00400142	1.41596e-06
5	0.0946428	0.005	0.00500001	8.02802e-09
5	0.0946428	0.005	0.00500155	1.54933e-06
6	0.149998	0.006	0.00600001	7.98251e-09
6	0.149998	0.006	0.00600168	1.68221e-06
7	0.237731	0.007	0.00700001	7.94337e-09
7	0.237731	0.007	0.00700181	1.81482e-06
8	0.376778	0.008	0.00800001	7.89962e-09
8	0.376778	0.008	0.00800195	1.94727e-06
9	0.597151	0.009	0.00900001	7.8446e-09
9	0.597151	0.009	0.00900208	2.07964e-06
10	0.946419	0.01	0.01	7.77139e-09
10	0.946419	0.01	0.0100022	2.21197e-06
11	1.49997	0.011	0.011	7.50498e-09
11	1.49997	0.011	0.0110023	2.34433e-06
1	0.015	0.001	0.00100001	7.78838e-09
2	0.0237733	0.002	0.00200001	7.75719e-09
3	0.0376781	0.003	0.00300001	7.70721e-09
4	0.0597157	0.004	0.00400001	7.64817e-09
5	0.0946428	0.005	0.00500001	7.59127e-09
6	0.149998	0.006	0.00600001	7.54672e-09
7	0.237731	0.007	0.00700001	7.51464e-09
8	0.376778	0.008	0.00800001	7.48605e-09
9	0.597151	0.009	0.00900001	7.45192e-09
10	0.946419	0.01	0.01	7.40847e-09
11	1.49997	0.011	0.011	7.34821e-09
1	0.015	0.001	0.00100001	8.38854e-09
2	0.0237733	0.002	0.00200001	7.57854e-09
3	0.0376781	0.003	0.00300001	7.47569e-09
4	0.0597157	0.004	0.00400001	7.41152e-09
5	0.0946428	0.005	0.00500001	7.35588e-09
6	0.149998	0.006	0.00600001	7.3124e-09
7	0.237731	0.007	0.00700001	7.2793e-09
8	0.376778	0.008	0.00800001	7.24719e-09
9	0.597151	0.009	0.00900001	7.20633e-09
10	0.946419	0.01	0.01	7.11754e-09
11	1.49997	0.011	0.011	6.57093e-09
1	0.015	0.001	0.00100001	8.14468e-09
1	0.015	0.001	0.001001	1.00426e-06
2	0.0237733	0.002	0.00200001	8.09406e-09
2	0.0237733	0.002	0.00200114	1.14386e-06
3	0.0376781	0.003	0.00300001	8.03007e-09
3	0.0376781	0.003	0.00300128	1.28069e-06
4	0.0597157	0.004	0.00400001	7.96447e-09
4	0.0597157	0.004	0.00400142	1.41596e-06
5	0.0946428	0.005	0.00500001	7.90731e-09
5	0.0946428	0.005	0.00500155	1.55036e-06
6	0.149998	0.006	0.00600001	7.86174e-09
6	0.149998	0.006	0.00600168	1.68423e-06
7	0.237731	0.007	0.00700001	7.8239e-09
7	0.237731	0.007	0.00700182	1.81778e-06
8	0.376778	0.008	0.00800001	7.78531e-09
8	0.376778	0.008	0.00800195	1.95113e-06
9	0.597151	0.009	0.00900001	7.73924e-09
9	0.597151	0.009	0.00900208	2.08437e-06
10	0.946419	0.01	0.01	7.68643e-09
10	0.946419	0.01	0.0100022	2.21753e-06
11	1.49997	0.011	0.011	8.11528e-09
11	1.49997	0.011	0.0110024	2.35062e-06
1	0.015	0.001	0.00100001	7.97592e-09
2	0.0237733	0.002	0.00200001	7.92203e-09
3	0.0376781	0.003	0.00300001	7.85582e-09
4	0.0597157	0.004	0.00400001	7.78545e-09
5	0.0946428	0.005	0.00500001	7.72113e-09
6	0.149998	0.006	0.00600001	7.67047e-09
7	0.237731	0.007	0.00700001	7.6315e-09
8	0.376778	0.008	0.00800001	7.59534e-09
9	0.597151	0.009	0.00900001	7.55364e-09
10	0.946419	0.01	0.01	7.50358e-09
11	1.49997	0.011	0.011	7.44404e-09
1	0.015	0.001	0.00100001	7.81327e-09
2	0.0237733	0.002	0.00200001	7.73455e-09
3	0.0376781	0.003	0.00300001	7.6585e-09
4	0.0597157	0.004	0.00400001	7.59185e-09
5	0.0946428	0.005	0.00500001	7.53828e-09
6	0.149998	0.006	0.00600001	7.49657e-09
7	0.237731	0.007	0.00700001	7.45976e-09
8	0.376778	0.008	0.00800001	7.41913e-09
9	0.597151	0.009	0.00900001	7.37014e-09
10	0.946419	0.01	0.01	7.3135e-09
11	1.49997	0.011	0.011	7.17848e-09
0	0.00946438	999	2.11003e-05	-999
1	0.015	0.001	0.00100001	7.95209e-09
1	0.015	0.001	0.00100103	1.02737e-06
2	0.0237733	0.002	0.00200001	7.90108e-09
2	0.0237733	0.002	0.00200117	1.16502e-06
3	0.0376781	0.003	0.00300001	7.83797e-09
3	0.0376781	0.003	0.0030013	1.30033e-06
4	0.0597157	0.004	0.00400001	7.77457e-09
4	0.0597157	0.004	0.00400143	1.43435e-06
5	0.0946428	0.005	0.00500001	7.72276e-09
5	0.0946428	0.005	0.00500157	1.56765e-06
6	0.149998	0.006	0.00600001	7.68515e-09
6	0.149998	0.006	0.0060017	1.70054e-06
7	0.237731	0.007	0.00700001	7.65437e-09
7	0.237731	0.007	0.00700183	1.83318e-06
8	0.376778	0.008	0.00800001	7.62035e-09
8	0.376778	0.008	0.00800197	1.96569e-06
9	0.597151	0.009	0.00900001	7.577e-09
9	0.597151	0.009	0.0090021	2.09814e-06
10	0.946419	0.01	0.01	7.52162e-09
10	0.946419	0.01	0.0100022	2.23057e-06
11	1.49997	0.011	0.011	7.97418e-09
11	1.49997	0.011	0.0110024	2.36295e-06
1	0.015	0.001	0.00100001	8.04259e-09
2	0.0237733	0.002	0.00200001	7.99621e-09
3	0.0376781	0.003	0.00300001	7.9344e-09
4	0.0597157	0.004	0.00400001	7.86909e-09
5	0.0946428	0.005	0.00500001	7.81138e-09
6	0.149998	0.006	0.00600001	7.76588e-09
7	0.237731	0.007	0.00700001	7.72887e-09
8	0.376778	0.008	0.00800001	7.69141e-09
9	0.597151	0.009	0.00900001	7.646e-09
10	0.946419	0.01	0.01	7.58585e-09
11	1.49997	0.011	0.011	7.6814e-09
0	0.00946438	999	2.10289e-05	-999
0	0.00946438	999	2.11215e-05	-999
1	0.015	0.001	0.00100001	7.65846e-09
1	0.015	0.001	0.00100108	1.07988e-06
2	0.0237733	0.002	0.00200001	7.61398e-09
2	0.0237733	0.002	0.00200122	1.21873e-06
3	0.0376781	0.003	0.00300001	7.55754e-09
3	0.0376781	0.003	0.00300136	1.35552e-06
4	0.0597157	0.004	0.00400001	7.4991e-09
4	0.0597157	0.004	0.00400149	1.49113e-06
5	0.0946428	0.005	0.00500001	7.44755e-09
5	0.0946428	0.005	0.00500163	1.62607e-06
6	0.149998	0.006	0.00600001	7.40724e-09
6	0.149998	0.006	0.00600176	1.76059e-06
7	0.237731	0.007	0.00700001	7.37575e-09
7	0.237731	0.007	0.00700189	1.89483e-06
8	0.376778	0.008	0.00800001	7.34438e-09
8	0.376778	0.008	0.00800203	2.02889e-06
9	0.597151	0.009	0.00900001	7.30576e-09
9	0.597151	0.009	0.00900216	2.16285e-06
10	0.946419	0.01	0.01	7.25826e-09
10	0.946419	0.01	0.0100023	2.29674e-06
11	1.49997	0.011	0.011	7.21941e-09
11	1.49997	0.011	0.0110024	2.43059e-06
0	0.00946438	999	2.10273e-05	-999
1	0.015	0.001	0.00100001	7.55455e-09
1	0.015	0.001	0.00100066	6.64905e-07
2	0.0237733	0.002	0.00200001	7.60525e-09
2	0.0237733	0.002	0.00200083	8.28828e-07
3	0.0376781	0.003	0.00300001	7.60775e-09
3	0.0376781	0.003	0.00300098	9.7748e-07
4	0.0597157	0.004	0.00400001	7.58184e-09
4	0.0597157	0.004	0.00400112	1.12003e-06
5	0.0946428	0.005	0.00500001	7.54255e-09
5	0.0946428	0.005	0.00500126	1.2596e-06
